accident_id,easting,northing,has_coords,accident_date,year,month,weekday,hour,time_24h,num_vehicles,vehicles_bin,num_casualties,road_class,road_surface,lighting_conditions,weather_conditions,severity,casualty_severity
33B1196,430619,431831,True,2016-03-11,2016,3,Friday,12,1215,2,2,1,A,Dry,Daylight: street lights present,Unknown,Slight,Slight
33B1352,435431,439805,True,2016-03-11,2016,3,Friday,18,1807,2,2,3,A,Dry,Darkness: no street lighting,Fine without high winds,Serious,Serious
33B1352,435431,439805,True,2016-03-11,2016,3,Friday,18,1807,2,2,3,A,Dry,Darkness: no street lighting,Fine without high winds,Slight,Slight
33B1352,435431,439805,True,2016-03-11,2016,3,Friday,18,1807,2,2,3,A,Dry,Darkness: no street lighting,Fine without high winds,Slight,Slight
33C0922,436058,431195,True,2016-03-12,2016,3,Saturday,14,1453,1,1,1,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33C1424,433247,434049,True,2016-03-12,2016,3,Saturday,19,1904,4,3+,1,A,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
33C1952,425020,435339,True,2016-03-12,2016,3,Saturday,23,2320,1,1,1,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
33D0462,429430,433469,True,2016-03-13,2016,3,Sunday,9,900,1,1,1,Unclassified,Dry,Daylight: street lights present,Unknown,Slight,Slight
33D0994,427836,436303,True,2016-03-13,2016,3,Sunday,14,1420,1,1,1,A,Dry,Daylight: street lights present,Unknown,Slight,Slight
33D1154,428112,426644,True,2016-03-13,2016,3,Sunday,16,1620,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33D1710,431263,426519,True,2016-03-13,2016,3,Sunday,21,2140,1,1,1,Motorway,Dry,Darkness: street lights present and lit,Fine without high winds,Serious,Serious
33E1272,436158,434596,True,2016-03-14,2016,3,Monday,17,1720,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33F0485,439979,432382,True,2016-03-15,2016,3,Tuesday,10,1030,1,1,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33F0880,443502,438355,True,2016-03-15,2016,3,Tuesday,14,1448,3,3+,1,A(M),Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33F1157,429023,432295,True,2016-03-15,2016,3,Tuesday,17,1712,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33F1251,429920,438507,True,2016-03-15,2016,3,Tuesday,17,1755,2,2,1,B,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
33G0274,429589,436620,True,2016-03-16,2016,3,Wednesday,8,850,1,1,1,B,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33G0432,431885,430498,True,2016-03-16,2016,3,Wednesday,10,1040,2,2,2,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33G0432,431885,430498,True,2016-03-16,2016,3,Wednesday,10,1040,2,2,2,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33G0992,426122,439160,True,2016-03-16,2016,3,Wednesday,16,1604,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
33H0332,432052,436201,True,2016-03-17,2016,3,Thursday,9,920,3,3+,2,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33H0332,432052,436201,True,2016-03-17,2016,3,Thursday,9,920,3,3+,2,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33H0345,435440,435683,True,2016-03-17,2016,3,Thursday,15,1500,2,2,1,Unclassified,Dry,Daylight: street lights present,Unknown,Slight,Slight
33H0479,436095,434775,True,2016-03-16,2016,3,Wednesday,16,1630,2,2,1,Unclassified,Dry,Daylight: street lights present,Unknown,Slight,Slight
33H1024,426098,428271,True,2016-03-17,2016,3,Thursday,16,1600,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33I0926,420025,434134,True,2016-03-18,2016,3,Friday,15,1515,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33I0967,431243,429712,True,2016-03-18,2016,3,Friday,15,1500,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33I1052,424662,433596,True,2016-03-18,2016,3,Friday,16,1615,2,2,1,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
33I1529,434622,435681,True,2016-03-18,2016,3,Friday,20,2025,2,2,1,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
33J0282,442405,442611,True,2016-03-19,2016,3,Saturday,4,440,2,2,2,A(M),Dry,Darkness: no street lighting,Fine without high winds,Slight,Slight
33J0282,442405,442611,True,2016-03-19,2016,3,Saturday,4,440,2,2,2,A(M),Dry,Darkness: no street lighting,Fine without high winds,Serious,Serious
33J0779,437724,425283,True,2016-03-19,2016,3,Saturday,12,1202,2,2,2,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33J0779,437724,425283,True,2016-03-19,2016,3,Saturday,12,1202,2,2,2,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33J0896,431959,438903,True,2016-03-19,2016,3,Saturday,14,1416,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33K0386,426848,438045,True,2016-03-20,2016,3,Sunday,8,810,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
33K0810,428922,433430,True,2016-03-20,2016,3,Sunday,12,1200,2,2,1,A,Dry,Daylight: street lights present,Unknown,Slight,Slight
33K0914,437162,425798,True,2016-03-20,2016,3,Sunday,14,1430,1,1,1,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33K0934,429512,430284,True,2016-03-20,2016,3,Sunday,14,1430,2,2,3,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33K0934,429512,430284,True,2016-03-20,2016,3,Sunday,14,1430,2,2,3,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33K0934,429512,430284,True,2016-03-20,2016,3,Sunday,14,1430,2,2,3,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33K1104,431348,434957,True,2016-03-20,2016,3,Sunday,16,1600,3,3+,5,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33K1104,431348,434957,True,2016-03-20,2016,3,Sunday,16,1600,3,3+,5,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33K1104,431348,434957,True,2016-03-20,2016,3,Sunday,16,1600,3,3+,5,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33K1104,431348,434957,True,2016-03-20,2016,3,Sunday,16,1600,3,3+,5,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33K1104,431348,434957,True,2016-03-20,2016,3,Sunday,16,1600,3,3+,5,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33K1466,427297,433633,True,2016-03-20,2016,3,Sunday,19,1929,2,2,1,A,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
33L0014,427552,426312,True,2016-03-21,2016,3,Monday,0,40,2,2,1,Motorway,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
33L0442,430264,433752,True,2016-03-21,2016,3,Monday,10,1010,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33M0196,426230,431902,True,2016-03-22,2016,3,Tuesday,7,720,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33M1252,430107,432823,True,2016-03-22,2016,3,Tuesday,18,1800,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33M1474,429914,432852,True,2016-03-22,2016,3,Tuesday,20,2005,1,1,1,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Serious,Serious
33N0519,430551,432342,True,2016-03-23,2016,3,Wednesday,12,1207,3,3+,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33N0965,433604,432074,True,2016-03-23,2016,3,Wednesday,17,1710,1,1,1,A,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
33N1424,431880,435220,True,2016-03-08,2016,3,Tuesday,14,1424,2,2,2,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33N1424,431880,435220,True,2016-03-08,2016,3,Tuesday,14,1424,2,2,2,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33O1560,433008,437096,True,2016-03-24,2016,3,Thursday,20,2045,2,2,1,Unclassified,Dry,Darkness: street lighting unknown,Unknown,Slight,Slight
33P0429,443249,439304,True,2016-03-25,2016,3,Friday,10,1000,4,3+,4,A(M),Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
33P0429,443249,439304,True,2016-03-25,2016,3,Friday,10,1000,4,3+,4,A(M),Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
33P0429,443249,439304,True,2016-03-25,2016,3,Friday,10,1000,4,3+,4,A(M),Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
33P0429,443249,439304,True,2016-03-25,2016,3,Friday,10,1000,4,3+,4,A(M),Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
33P0657,443638,436915,True,2016-03-25,2016,3,Friday,12,1220,4,3+,4,A(M),Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
33P0657,443638,436915,True,2016-03-25,2016,3,Friday,12,1220,4,3+,4,A(M),Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
33P0657,443638,436915,True,2016-03-25,2016,3,Friday,12,1220,4,3+,4,A(M),Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
33P0657,443638,436915,True,2016-03-25,2016,3,Friday,12,1220,4,3+,4,A(M),Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
33P0920,426190,427439,True,2016-03-25,2016,3,Friday,14,1410,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33P1048,415290,441400,True,2016-03-25,2016,3,Friday,15,1555,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
33P1342,424090,428105,True,2016-03-25,2016,3,Friday,18,1800,2,2,1,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33Q0648,429574,435901,True,2016-03-26,2016,3,Saturday,10,1055,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33Q1029,437868,433015,True,2016-03-26,2016,3,Saturday,10,1029,1,1,1,Motorway,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
33Q1071,426250,434042,True,2016-03-26,2016,3,Saturday,11,1151,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33Q1107,430069,433848,True,2016-03-26,2016,3,Saturday,13,1340,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33Q1208,427094,430502,True,2016-03-26,2016,3,Saturday,17,1724,1,1,1,Motorway,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
33R0453,426503,433764,True,2016-03-27,2016,3,Sunday,10,1019,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33R0504,429880,430763,True,2016-03-27,2016,3,Sunday,11,1106,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33R0873,432133,435320,True,2016-03-27,2016,3,Sunday,16,1608,1,1,1,B,Wet / Damp,Daylight: street lights present,Raining without high winds,Serious,Serious
33R0913,427769,434959,True,2016-03-27,2016,3,Sunday,17,1710,3,3+,1,Unclassified,Wet / Damp,Daylight: street lights present,Raining with high winds,Slight,Slight
33R1046,431779,430478,True,2016-03-27,2016,3,Sunday,18,1800,1,1,1,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33R1689,427000,433450,True,2016-03-27,2016,3,Sunday,23,2349,1,1,2,Unclassified,Dry,Darkness: street lighting unknown,Unknown,Slight,Slight
33R1689,427000,433450,True,2016-03-27,2016,3,Sunday,23,2349,1,1,2,Unclassified,Dry,Darkness: street lighting unknown,Unknown,Slight,Slight
33S0525,423018,437664,True,2016-03-28,2016,3,Monday,11,1124,2,2,2,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33S0525,423018,437664,True,2016-03-28,2016,3,Monday,11,1124,2,2,2,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33S0584,424482,438585,True,2016-03-28,2016,3,Monday,12,1204,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
33S0639,436098,434792,True,2016-03-28,2016,3,Monday,11,1100,2,2,2,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33S0639,436098,434792,True,2016-03-28,2016,3,Monday,11,1100,2,2,2,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33T0242,431434,431611,True,2016-03-29,2016,3,Tuesday,7,740,2,2,2,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33T0242,431434,431611,True,2016-03-29,2016,3,Tuesday,7,740,2,2,2,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33T0645,426297,438088,True,2016-03-29,2016,3,Tuesday,12,1247,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33T1050,429167,432418,True,2016-03-29,2016,3,Tuesday,16,1630,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33T1515,428979,430936,True,2016-03-29,2016,3,Tuesday,20,2045,2,2,1,Unclassified,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Slight,Slight
33T1529,422029,434379,True,2016-03-24,2016,3,Thursday,17,1730,2,2,1,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
33T1751,430759,434644,True,2016-03-29,2016,3,Tuesday,17,1751,1,1,1,A,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
33U0243,431493,433975,True,2016-03-30,2016,3,Wednesday,8,818,3,3+,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33U0291,436726,428266,True,2016-03-30,2016,3,Wednesday,16,1604,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33U0531,430713,439027,True,2016-03-30,2016,3,Wednesday,12,1213,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33U0563,432391,437597,True,2016-03-30,2016,3,Wednesday,12,1210,2,2,2,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33U0563,432391,437597,True,2016-03-30,2016,3,Wednesday,12,1210,2,2,2,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33U0574,430377,433523,True,2016-03-17,2016,3,Thursday,12,1210,1,1,1,Unclassified,Dry,Daylight: street lights present,Unknown,Slight,Slight
33U0825,427560,427911,True,2016-03-30,2016,3,Wednesday,20,2054,1,1,1,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
33U0931,426497,427233,True,2016-03-30,2016,3,Wednesday,16,1620,1,1,1,B,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33U0964,425155,429000,True,2016-03-30,2016,3,Wednesday,16,1635,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
33U1075,430605,434565,True,2016-03-30,2016,3,Wednesday,17,1700,2,2,2,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33U1075,430605,434565,True,2016-03-30,2016,3,Wednesday,17,1700,2,2,2,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33U1123,443972,434035,True,2016-03-30,2016,3,Wednesday,17,1757,2,2,1,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33U1271,426881,433439,True,2016-03-30,2016,3,Wednesday,19,1913,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33U1748,429655,423722,True,2016-03-30,2016,3,Wednesday,23,2345,1,1,1,Unclassified,Dry,Darkness: no street lighting,Fine without high winds,Slight,Slight
33V0210,441011,447922,True,2016-03-31,2016,3,Thursday,6,614,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33V0429,426590,427077,True,2016-03-31,2016,3,Thursday,10,1045,2,2,1,B,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33V0846,430652,434727,True,2016-03-31,2016,3,Thursday,18,1845,2,2,2,A,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
33V0846,430652,434727,True,2016-03-31,2016,3,Thursday,18,1845,2,2,2,A,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
33V1001,429469,435450,True,2016-03-30,2016,3,Wednesday,16,1615,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33V1161,432934,440174,True,2016-03-31,2016,3,Thursday,17,1704,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33V1357,424741,437826,True,2016-03-31,2016,3,Thursday,18,1845,1,1,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33V1367,427312,433869,True,2016-03-31,2016,3,Thursday,18,1848,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33V1409,426284,435585,True,2016-03-31,2016,3,Thursday,19,1906,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33V1546,434601,434498,True,2016-03-31,2016,3,Thursday,20,2016,1,1,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33V1759,424685,433597,True,2016-03-31,2016,3,Thursday,21,2155,1,1,1,B,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
